"wellcol","plate","area","greenness","num_of_particles","circularity","major_axis_length","minor_axis_length","ferret_number"
"d09",8,3910.66666666667,0.387567546706607,1,0.600091658140163,93.1119898784833,62.9153234820341,1.48002813139554
"c09",8,2345.33333333333,0.409880823537971,1.66666666666667,0.643274081059212,50.9321956146021,38.0816183030876,2.00626110787364
"b09",8,2580,0.437974291083795,1.66666666666667,0.587088260064591,70.430468667276,35.4009630798858,2.61870392652613
"a09",8,3904.66666666667,0.358674827639315,1,0.626359115259408,89.6220639631284,64.9157114151937,1.38053866882903
"h08",8,5809.66666666667,0.447532790932916,2.33333333333333,0.440275779239857,101.428378531416,42.3934034300331,2.62913308265901
"g08",8,4007.66666666667,0.371991167935862,1.33333333333333,0.61233529058432,78.0195206938786,53.4415057734629,1.92022532708213
"f08",8,2392,0.365462049688704,1,0.744063195790141,70.894359135437,45.7422138221893,1.54987384182395
"e08",8,2480.66666666667,0.366913060102186,1,0.751554918446159,72.2652468268997,46.0104567431171,1.57060351359596
"d08",8,3018,0.387823883875497,1,0.609184481411826,76.7237537858454,59.1558677331926,1.29700596049737
"c08",8,2498.66666666667,0.416433577755771,1,0.728732466711159,79.0752286597357,42.2370736563468,1.87224541565028
"b08",8,4555.33333333333,0.42011549384476,1,0.61161781564193,99.2728612629621,65.8244911131716,1.50811621073084
"a08",8,3289.33333333333,0.394993186930714,1,0.608042051770675,82.4089814621026,58.8206283510577,1.40097043222994
"h07",8,3502.66666666667,0.402211827759607,2,0.500430864391773,72.3513451503056,31.6622221968128,2.48056534102169
"g07",8,1839.66666666667,0.355759109166689,1,0.758788579881795,68.1553310556159,34.8395315155638,1.95625805076277
"f07",8,1818.66666666667,0.373060141866659,1,0.736270815164725,63.9935070624236,37.5645212248451,1.70363313649336
"e07",8,3005,0.35678388032193,1,0.719203095858475,81.0687029318553,50.9716555975744,1.59041424263958
"d07",8,2149,0.375551215947283,1,0.750032699942782,72.3083561441545,39.4134082407331,1.83474355935005
"c07",8,4182,0.411255891287723,1.66666666666667,0.700848137244058,62.5547484219843,49.8075897281922,1.23766181684915
"b07",8,3077,0.4102911687755,2,0.780021547701056,57.4725501526703,34.9895648603234,1.62275834761567
"a07",8,3586,0.422956898801817,1,0.394961859875016,89.5024665554339,66.7679684650042,1.34050830657642
"h06",8,3633.66666666667,0.389832556641886,5.33333333333333,3.48259664536784,38.0952318239111,15.5675710846716,220.929928683785
"g06",8,4511,0.3681157895099,1,0.427718851950754,98.2346998797417,68.4303364550077,1.43551596962406
"f06",8,3534,0.37115144510668,1,0.632340325407105,90.71577578631,55.2357631212409,1.6422848149155
"e06",8,2377.33333333333,0.434688299358471,2.33333333333333,0.661641221847573,47.7209243265661,18.4219701247589,2.76320622553301
"d06",8,4035.66666666667,0.332339698739593,1,0.797851610807837,92.7101346528539,56.5316690080554,1.64005375841558
"c06",8,6016,0.366793000284857,1,0.522772389364979,142.930783973713,59.4501579295114,2.40418579754861
"b06",8,3712.33333333333,0.373275252930838,1,0.82551001063194,84.6834091084993,56.4245139622313,1.50077897979262
"a06",8,162,0.408062620913545,1,0.818289909878028,20.349323630521,9.70604523486983,1.93970213252266
"h05",8,4712,0.396103854206576,2.66666666666667,0.555199901701535,68.3483866432092,34.4255135115401,2.86931399143155
"g05",8,3159,0.35294492692019,1.66666666666667,0.703361661895228,61.9482909791027,35.5152301151296,1.78247978898205
"f05",8,3238,0.402270593628877,1,0.689474654241147,89.4715714074936,49.6061650991199,1.80365565517514
"e05",8,2809.66666666667,0.427457070644385,3.66666666666667,0.988982043699039,29.5853048693726,17.9537836842264,1.66256667532332
"d05",8,5350,0.375964440737937,1,0.588863389007418,91.4127273571225,83.7807606618048,1.09113370037119
"c05",8,2503,0.415003847212255,1,0.765951124063996,71.1612487490864,47.1290646534894,1.5099425981092
"b05",8,1892.33333333333,0.285060086913296,0.666666666666667,0.463184241077603,48.3610077439102,36.1860964085593,0.890974781628447
"a05",8,2050,0.371536429893147,1,0.727215571625445,72.8799219157302,37.486178331758,1.94414116753334
"h04",8,3199,0.357533711374948,2.66666666666667,Inf,41.020476494907,24.3003158978142,1.8125999691226
"g04",8,4227.66666666667,0.381908400867915,1.66666666666667,0.511636018525433,82.7104210822808,54.4789833631228,1.8198713728151
"f04",8,825.666666666667,0.441625763816375,1,0.884248890964372,37.7138065766635,27.9709505518122,1.34876861931818
"e04",8,3623,0.393016060473473,1,0.653137554867484,86.8480116644781,59.5333874156854,1.45889125516807
"d04",8,3708,0.380142841686502,1,0.732617735881195,88.4568591412317,56.7587969937824,1.55854036571785
"c04",8,4343,0.385552966893463,1,0.725599964002756,97.5172768258366,59.6815808796149,1.63399217026515
"b04",8,5421.66666666667,0.396515908696364,1,0.525623130489876,109.771013410363,69.6969569931552,1.57507930610587
"a04",8,5827.66666666667,0.371931120328973,1,0.616197644475264,96.382587112922,84.8480559026665,1.13595416194113
"h03",8,2377,0.4118926927601,1.66666666666667,5.6877933300666,61.6637197201351,36.3191037226366,992.779776687285
"g03",8,2028.66666666667,0.411690022004706,1,0.670503505664227,59.441857796109,37.7577162482973,2.01541744306511
"f03",8,4536.66666666667,0.394650779410057,1,0.560893044673615,104.462667631392,63.2793453596676,1.65079224371332
"e03",8,1212.33333333333,0.355189487200892,1,0.830511493965001,49.3492014007715,31.4901516273039,1.56707696243908
"d03",8,3278,0.393636098075684,1,0.752980072039432,79.168373285597,56.1985707133943,1.40874936314737
"c03",8,3082,0.356442603127999,1,0.701961207083663,72.3235784042656,60.1194739228096,1.20298978426004
"b03",8,1876,0.374012427582885,1,0.762440059489288,59.8518400087918,42.016769203756,1.42439487336965
"a03",8,5267.66666666667,0.367721269937268,1,0.61831638511024,101.829446088453,72.4389960302102,1.40568797023392
"h02",8,3162.33333333333,0.422620297460088,1.33333333333333,0.73573775174722,78.6295206162256,44.8312467305151,2.0590721453313
"g02",8,2728.33333333333,0.254526764882463,0.666666666666667,0.395162072921941,60.726219784808,43.7938995783552,0.92444542978521
"f02",8,2147,0.267587929197762,0.666666666666667,0.492610201076363,56.6588519291293,33.67533251143,1.12162786758791
"e02",8,3536.33333333333,0.492275304442393,2,0.789726350476941,53.4152711564825,35.4137737908719,1.54835944199799
"d02",8,8039.33333333333,0.380834260371293,1,0.472676914152375,120.844337426149,98.2230869002796,1.229615075718
"c02",8,5687.33333333333,0.353731107092665,1,0.48323633762446,106.388543690475,88.285000766614,1.20681579207595
"b02",8,4308,0.252842627938446,0.666666666666667,0.385409755072393,73.837900843744,56.0861447610322,0.877654813223066
"a02",8,5606,0.375327085798869,1,0.563842786408601,108.209883638015,76.2124445668145,1.41983631745524
"h01",8,2867.33333333333,0.247884443299012,0.666666666666667,0.384913665319918,63.7869272155881,43.6631963142481,0.97385437360263
"g01",8,1683.33333333333,0.448992777037041,1,2.05474506817174,46.2230079376335,37.5325766734946,1.62659088218961
"f01",8,1187,0.27309837921785,0.666666666666667,0.491829406265632,40.6230105246942,26.639121988203,1.01671763948059
"e01",8,1827,0.264941151912939,0.666666666666667,0.438150054076199,47.3817368824666,37.9225389471003,0.83296143816746
"d01",8,1743.66666666667,0.236475158259055,0.666666666666667,0.490495045127644,50.0203772967109,31.091186587999,1.07250641914521
"c01",8,1308,0.249297536118119,0.666666666666667,0.537693782034106,42.31329077886,26.8935666134355,1.04889410448746
"b01",8,3397.33333333333,0.361386238068133,1,0.682451275404245,81.8604123119006,57.8561734007819,1.41490454871786
"a01",8,4395.33333333333,0.373635608991111,1,0.546469315293633,107.006197239652,62.544000432773,1.7112054604525
"h12",9,2606.6,0.332160126269978,1,0.610669945069972,45.7927259597841,39.4577773540041,0.992377515800481
"g12",9,1780,0.390921652267318,1.2,Inf,36.6678696367704,27.8963098856094,1.23487427488429
"f12",9,5814.8,0.283676543665872,0.8,0.355419220553511,88.5562531859463,69.7758149283397,1.01758582520255
"e12",9,4740.6,0.282803343261868,1,0.442851207194042,76.8208400477598,54.4873763986446,1.21158356880819
"d12",9,1973.4,0.40523625126005,2.8,0.861780220683729,28.5650880824729,18.7562310660426,1.73523202419339
"c12",9,3014.2,0.306450834953678,2.8,0.922740456114125,24.1023635217872,16.8632734352946,1.23194349148059
"b12",9,6552.2,0.419882963868478,3.8,0.827952191242803,55.5936670122719,36.4719337417344,1.66834820774337
"a12",9,4352.6,0.47934060012408,3.6,Inf,49.7231397600936,20.974231929635,51.6932576372001
"h11",9,1551,0.343128746571987,0.8,0.594522535118303,53.2342647659979,30.9078254850503,1.37902883577751
"g11",9,1730.8,0.348315961667513,0.8,0.617271762151937,55.0654722496345,33.414707814843,1.31822778035913
"f11",9,1956.4,0.337752757726793,0.8,0.570517502860452,59.415362661416,35.5814624358896,1.34866986620851
"e11",9,3229.8,0.301837753881653,0.8,0.510520673320977,70.8704367478948,51.3498901415909,1.11853253322461
"d11",9,3770.6,0.308080600246104,0.8,0.511286546398883,71.5481050564285,57.610382930363,1.02709940886195
"c11",9,2501.6,0.301407195262287,0.8,0.614044896559121,66.18849006893,39.1075372131457,1.35180591757956
"b11",9,2087,0.305411991157349,0.8,0.647594379486806,55.2336914901579,39.2983223826451,1.12024450105066
"a11",9,3523,0.465625515336168,1.8,1.99014440625005,107.263881964234,42.4578683223857,133.626925844235
"h10",9,2196.8,0.351285516055437,0.8,0.528449178069452,57.703563736601,45.2401807450459,1.04959288698816
"g10",9,1897.4,0.348628383321957,0.8,0.568534094635615,60.4289292928482,34.1224540191623,1.41538867415505
"f10",9,1861.6,0.353604324179771,0.8,0.573216466896282,61.4641474398694,32.4556587324377,1.52007421451746
"e10",9,1544.4,0.33568131743463,0.8,0.60300158309747,54.8475772694568,29.1184722324532,1.53022470644246
"d10",9,2267.8,0.316055473323066,0.8,0.633711950831329,60.1662420126789,38.6792940789316,1.24885606076917
"c10",9,2798,0.319385583354191,0.8,0.593769575689494,66.241779212672,44.8667976621399,1.18766531269715
"b10",9,2280.8,0.308838692357996,0.8,0.578933741091857,58.2878800338334,41.8768829054784,1.13638252950593
"a10",9,3633,0.486411259301253,1.8,Inf,83.6475989063657,32.6441075236141,2.29473438123145
"h09",9,1780.4,0.244552268439534,0.6,0.448134347908311,47.9809193803883,29.9015320972086,0.96277116949993
"g09",9,2234.8,0.332573108434195,0.8,0.571212002727712,64.0906892309799,38.153315542289,1.34691681289965
"f09",9,2249.6,0.333273885216826,0.8,0.568500806878764,63.3028079677213,38.6156333856545,1.30606672110127
"e09",9,2835.8,0.30854413715802,0.8,0.566335445472341,71.1349602637987,43.1669396695899,1.32858962658796
"d09",9,3309,0.371964962857366,1,0.726170364515498,81.3132227173104,55.4949044605527,1.4664563560771
"c09",9,3429.8,0.367074655346658,1,0.651781179309827,85.3458671444185,57.7554326889733,1.49748528948164
